,Scope,Level,Level.1,Level.2,Level.3,Column Text,Unit,GHG,GHG Emission factor
778,3,Travel,Light Passenger Vehicle,2010- 2015 Fleet,Electric vehicle,>3000 cc,km,CH4,0.001176368
779,3,Travel,Light Passenger Vehicle,2010- 2015 Fleet,Electric vehicle,>3000 cc,km,N2O,4.22e-05
780,3,Travel,Light Passenger Vehicle,2010- 2015 Fleet,Motorcycle,"<60cc, petrol",km,CO2e,0.060293271
781,3,Travel,Light Passenger Vehicle,2010- 2015 Fleet,Motorcycle,"<60cc, petrol",km,CO2,0.057653055
782,3,Travel,Light Passenger Vehicle,2010- 2015 Fleet,Motorcycle,"<60cc, petrol",km,CH4,0.000678772
783,3,Travel,Light Passenger Vehicle,2010- 2015 Fleet,Motorcycle,"<60cc, petrol",km,N2O,0.001961444
784,3,Travel,Light Passenger Vehicle,2010- 2015 Fleet,Motorcycle,">60cc, petrol",km,CO2e,0.120586542
785,3,Travel,Light Passenger Vehicle,2010- 2015 Fleet,Motorcycle,">60cc, petrol",km,CO2,0.115306111
786,3,Travel,Light Passenger Vehicle,2010- 2015 Fleet,Motorcycle,">60cc, petrol",km,CH4,0.001357543
787,3,Travel,Light Passenger Vehicle,2010- 2015 Fleet,Motorcycle,">60cc, petrol",km,N2O,0.003922888
788,3,Travel,Light Passenger Vehicle,2010- 2015 Fleet,Motorcycle,"<60cc, electricity",km,CO2e,0.004655805
789,3,Travel,Light Passenger Vehicle,2010- 2015 Fleet,Motorcycle,"<60cc, electricity",km,CO2,0.004471433
790,3,Travel,Light Passenger Vehicle,2010- 2015 Fleet,Motorcycle,"<60cc, electricity",km,CH4,0.000177983
791,3,Travel,Light Passenger Vehicle,2010- 2015 Fleet,Motorcycle,"<60cc, electricity",km,N2O,6.39e-06
792,3,Travel,Light Passenger Vehicle,2010- 2015 Fleet,Motorcycle,">60cc, electricity",km,CO2e,0.009311609
793,3,Travel,Light Passenger Vehicle,2010- 2015 Fleet,Motorcycle,">60cc, electricity",km,CO2,0.008942866
794,3,Travel,Light Passenger Vehicle,2010- 2015 Fleet,Motorcycle,">60cc, electricity",km,CH4,0.000355967
795,3,Travel,Light Passenger Vehicle,2010- 2015 Fleet,Motorcycle,">60cc, electricity",km,N2O,1.28e-05
796,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol, <1350 cc,km,CO2e,0.169774367
797,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol, <1350 cc,km,CO2,0.162340023
798,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol, <1350 cc,km,CH4,0.001911291
799,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol, <1350 cc,km,N2O,0.005523053
800,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol,1350–1600 cc,km,CO2e,0.175707342
801,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol,1350–1600 cc,km,CO2,0.168013195
802,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol,1350–1600 cc,km,CH4,0.001978084
803,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol,1350–1600 cc,km,N2O,0.005716063
804,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol,1600–2000 cc,km,CO2e,0.197841904
805,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol,1600–2000 cc,km,CO2,0.189178494
806,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol,1600–2000 cc,km,CH4,0.002227271
807,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol,1600–2000 cc,km,N2O,0.006436138
808,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol,2000–3000 cc,km,CO2e,0.219748274
809,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol,2000–3000 cc,km,CO2,0.210125594
810,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol,2000–3000 cc,km,CH4,0.002473889
811,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol,2000–3000 cc,km,N2O,0.00714879
812,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol,>3000 cc,km,CO2e,0.262876439
813,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol,>3000 cc,km,CO2,0.251365196
814,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol,>3000 cc,km,CH4,0.002959419
815,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol,>3000 cc,km,N2O,0.008551824
816,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel, <1350 cc,km,CO2e,0.187711173
817,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel, <1350 cc,km,CO2,0.184524943
818,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel, <1350 cc,km,CH4,0.000246612
819,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel, <1350 cc,km,N2O,0.002939617
820,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel,1350–1600 cc,km,CO2e,0.18063705
821,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel,1350–1600 cc,km,CO2,0.177570898
822,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel,1350–1600 cc,km,CH4,0.000237318
823,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel,1350–1600 cc,km,N2O,0.002828834
824,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel,1600–2000 cc,km,CO2e,0.191454232
825,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel,1600–2000 cc,km,CO2,0.188204468
826,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel,1600–2000 cc,km,CH4,0.00025153
827,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel,1600–2000 cc,km,N2O,0.002998235
828,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel,2000–3000 cc,km,CO2e,0.235238872
829,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel,2000–3000 cc,km,CO2,0.231245902
830,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel,2000–3000 cc,km,CH4,0.000309053
831,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel,2000–3000 cc,km,N2O,0.003683916
832,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel,>3000 cc,km,CO2e,0.260942985
833,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel,>3000 cc,km,CO2,0.256513711
834,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel,>3000 cc,km,CH4,0.000342823
835,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel,>3000 cc,km,N2O,0.004086451
836,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol hybrid, <1350 cc,km,CO2e,0.128187603
837,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol hybrid, <1350 cc,km,CO2,0.122574324
838,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol hybrid, <1350 cc,km,CH4,0.001443115
839,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol hybrid, <1350 cc,km,N2O,0.004170164
840,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol hybrid,1350–1600 cc,km,CO2e,0.132667277
841,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol hybrid,1350–1600 cc,km,CO2,0.126857836
842,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol hybrid,1350–1600 cc,km,CH4,0.001493546
843,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol hybrid,1350–1600 cc,km,N2O,0.004315895
844,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol hybrid,1600–2000 cc,km,CO2e,0.149379908
845,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol hybrid,1600–2000 cc,km,CO2,0.142838628
846,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol hybrid,1600–2000 cc,km,CH4,0.001681694
847,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol hybrid,1600–2000 cc,km,N2O,0.004859586
848,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol hybrid,2000–3000 cc,km,CO2e,0.165920244
849,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol hybrid,2000–3000 cc,km,CO2,0.15865467
850,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol hybrid,2000–3000 cc,km,CH4,0.001867902
851,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol hybrid,2000–3000 cc,km,N2O,0.005397672
852,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol hybrid,>3000 cc,km,CO2e,0.19848403
853,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol hybrid,>3000 cc,km,CO2,0.189792502
854,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol hybrid,>3000 cc,km,CH4,0.0022345
855,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol hybrid,>3000 cc,km,N2O,0.006457028
856,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel Hybrid, <1350 cc,km,CO2e,0.163931397
857,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel Hybrid, <1350 cc,km,CO2,0.161148807
858,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel Hybrid, <1350 cc,km,CH4,0.000215371
859,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel Hybrid, <1350 cc,km,N2O,0.002567218
860,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel Hybrid,1350–1600 cc,km,CO2e,0.157753444
861,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel Hybrid,1350–1600 cc,km,CO2,0.15507572
862,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel Hybrid,1350–1600 cc,km,CH4,0.000207254
863,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel Hybrid,1350–1600 cc,km,N2O,0.00247047
864,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel Hybrid,1600–2000 cc,km,CO2e,0.167200275
865,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel Hybrid,1600–2000 cc,km,CO2,0.164362199
866,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel Hybrid,1600–2000 cc,km,CH4,0.000219665
867,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel Hybrid,1600–2000 cc,km,N2O,0.00261841
868,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel Hybrid,2000–3000 cc,km,CO2e,0.20555215
869,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel Hybrid,2000–3000 cc,km,CO2,0.202063086
870,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel Hybrid,2000–3000 cc,km,CH4,0.000270051
871,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel Hybrid,2000–3000 cc,km,N2O,0.003219013
872,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel Hybrid,>3000 cc,km,CO2e,0.228012451
873,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel Hybrid,>3000 cc,km,CO2,0.224142143
874,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel Hybrid,>3000 cc,km,CH4,0.000299559
875,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel Hybrid,>3000 cc,km,N2O,0.003570748
876,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol Plug-in hybrid electric vehicle (PHEV) - Petrol consumption, <1350 cc,km,CO2e,0.067084846
877,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol Plug-in hybrid electric vehicle (PHEV) - Petrol consumption, <1350 cc,km,CO2,0.06414723
878,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol Plug-in hybrid electric vehicle (PHEV) - Petrol consumption, <1350 cc,km,CH4,0.00075523
879,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol Plug-in hybrid electric vehicle (PHEV) - Petrol consumption, <1350 cc,km,N2O,0.002182386
880,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol Plug-in hybrid electric vehicle (PHEV) - Petrol consumption,1350–1600 cc,km,CO2e,0.069429208
881,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol Plug-in hybrid electric vehicle (PHEV) - Petrol consumption,1350–1600 cc,km,CO2,0.066388934
882,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol Plug-in hybrid electric vehicle (PHEV) - Petrol consumption,1350–1600 cc,km,CH4,0.000781622
883,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol Plug-in hybrid electric vehicle (PHEV) - Petrol consumption,1350–1600 cc,km,N2O,0.002258652
884,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol Plug-in hybrid electric vehicle (PHEV) - Petrol consumption,1600–2000 cc,km,CO2e,0.078175485
885,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol Plug-in hybrid electric vehicle (PHEV) - Petrol consumption,1600–2000 cc,km,CO2,0.074752215
886,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol Plug-in hybrid electric vehicle (PHEV) - Petrol consumption,1600–2000 cc,km,CH4,0.000880087
887,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol Plug-in hybrid electric vehicle (PHEV) - Petrol consumption,1600–2000 cc,km,N2O,0.002543183
888,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol Plug-in hybrid electric vehicle (PHEV) - Petrol consumption,2000–3000 cc,km,CO2e,0.086831594
889,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol Plug-in hybrid electric vehicle (PHEV) - Petrol consumption,2000–3000 cc,km,CO2,0.083029277
890,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol Plug-in hybrid electric vehicle (PHEV) - Petrol consumption,2000–3000 cc,km,CH4,0.000977536
891,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol Plug-in hybrid electric vehicle (PHEV) - Petrol consumption,2000–3000 cc,km,N2O,0.002824782
892,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol Plug-in hybrid electric vehicle (PHEV) - Petrol consumption,>3000 cc,km,CO2e,0.103873309
893,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol Plug-in hybrid electric vehicle (PHEV) - Petrol consumption,>3000 cc,km,CO2,0.099324743
894,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol Plug-in hybrid electric vehicle (PHEV) - Petrol consumption,>3000 cc,km,CH4,0.001169388
895,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Petrol Plug-in hybrid electric vehicle (PHEV) - Petrol consumption,>3000 cc,km,N2O,0.003379178
896,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electricity: petrol - Plug-in hybrid electric vehicle (PHEV), <1350 cc,km,CO2e,0.009083214
897,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electricity: petrol - Plug-in hybrid electric vehicle (PHEV), <1350 cc,km,CO2,0.008723515
898,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electricity: petrol - Plug-in hybrid electric vehicle (PHEV), <1350 cc,km,CH4,0.000347235
899,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electricity: petrol - Plug-in hybrid electric vehicle (PHEV), <1350 cc,km,N2O,1.25e-05
900,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electricity: petrol - Plug-in hybrid electric vehicle (PHEV),1350–1600 cc,km,CO2e,0.009400638
901,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electricity: petrol - Plug-in hybrid electric vehicle (PHEV),1350–1600 cc,km,CO2,0.009028369
902,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electricity: petrol - Plug-in hybrid electric vehicle (PHEV),1350–1600 cc,km,CH4,0.00035937
903,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electricity: petrol - Plug-in hybrid electric vehicle (PHEV),1350–1600 cc,km,N2O,1.29e-05
904,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electricity: petrol - Plug-in hybrid electric vehicle (PHEV),1600–2000 cc,km,CO2e,0.010584874
905,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electricity: petrol - Plug-in hybrid electric vehicle (PHEV),1600–2000 cc,km,CO2,0.010165709
906,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electricity: petrol - Plug-in hybrid electric vehicle (PHEV),1600–2000 cc,km,CH4,0.000404641
907,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electricity: petrol - Plug-in hybrid electric vehicle (PHEV),1600–2000 cc,km,N2O,1.45e-05
908,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electricity: petrol - Plug-in hybrid electric vehicle (PHEV),2000–3000 cc,km,CO2e,0.011756902
909,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electricity: petrol - Plug-in hybrid electric vehicle (PHEV),2000–3000 cc,km,CO2,0.011291324
910,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electricity: petrol - Plug-in hybrid electric vehicle (PHEV),2000–3000 cc,km,CH4,0.000449446
911,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electricity: petrol - Plug-in hybrid electric vehicle (PHEV),2000–3000 cc,km,N2O,1.61e-05
912,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electricity: petrol - Plug-in hybrid electric vehicle (PHEV),>3000 cc,km,CO2e,0.014064331
913,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electricity: petrol - Plug-in hybrid electric vehicle (PHEV),>3000 cc,km,CO2,0.013507378
914,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electricity: petrol - Plug-in hybrid electric vehicle (PHEV),>3000 cc,km,CH4,0.000537655
915,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electricity: petrol - Plug-in hybrid electric vehicle (PHEV),>3000 cc,km,N2O,1.93e-05
916,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel- Plug-in hybrid electric vehicle (PHEV), <1350 cc,km,CO2e,0.085790764
917,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel- Plug-in hybrid electric vehicle (PHEV), <1350 cc,km,CO2,0.084334543
918,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel- Plug-in hybrid electric vehicle (PHEV), <1350 cc,km,CH4,0.000112711
919,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel- Plug-in hybrid electric vehicle (PHEV), <1350 cc,km,N2O,0.001343511
920,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel- Plug-in hybrid electric vehicle (PHEV),1350–1600 cc,km,CO2e,0.082557636
921,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel- Plug-in hybrid electric vehicle (PHEV),1350–1600 cc,km,CO2,0.081156293
922,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel- Plug-in hybrid electric vehicle (PHEV),1350–1600 cc,km,CH4,0.000108463
923,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel- Plug-in hybrid electric vehicle (PHEV),1350–1600 cc,km,N2O,0.001292879
924,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel- Plug-in hybrid electric vehicle (PHEV),1600–2000 cc,km,CO2e,0.087501477
925,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel- Plug-in hybrid electric vehicle (PHEV),1600–2000 cc,km,CO2,0.086016218
926,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel- Plug-in hybrid electric vehicle (PHEV),1600–2000 cc,km,CH4,0.000114958
927,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel- Plug-in hybrid electric vehicle (PHEV),1600–2000 cc,km,N2O,0.001370301
928,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel- Plug-in hybrid electric vehicle (PHEV),2000–3000 cc,km,CO2e,0.107572292
929,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel- Plug-in hybrid electric vehicle (PHEV),2000–3000 cc,km,CO2,0.105746348
930,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel- Plug-in hybrid electric vehicle (PHEV),2000–3000 cc,km,CH4,0.000141327
931,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel- Plug-in hybrid electric vehicle (PHEV),2000–3000 cc,km,N2O,0.001684617
932,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel- Plug-in hybrid electric vehicle (PHEV),>3000 cc,km,CO2e,0.119326516
933,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel- Plug-in hybrid electric vehicle (PHEV),>3000 cc,km,CO2,0.117301055
934,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel- Plug-in hybrid electric vehicle (PHEV),>3000 cc,km,CH4,0.000156769
935,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Diesel- Plug-in hybrid electric vehicle (PHEV),>3000 cc,km,N2O,0.001868692
936,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electricity: diesel - Plug-in hybrid electric vehicle (PHEV), <1350 cc,km,CO2e,0.00990693
937,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electricity: diesel - Plug-in hybrid electric vehicle (PHEV), <1350 cc,km,CO2,0.009514611
938,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electricity: diesel - Plug-in hybrid electric vehicle (PHEV), <1350 cc,km,CH4,0.000378725
939,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electricity: diesel - Plug-in hybrid electric vehicle (PHEV), <1350 cc,km,N2O,1.36e-05
940,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electricity: diesel - Plug-in hybrid electric vehicle (PHEV),1350–1600 cc,km,CO2e,0.009515277
941,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electricity: diesel - Plug-in hybrid electric vehicle (PHEV),1350–1600 cc,km,CO2,0.009138468
942,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electricity: diesel - Plug-in hybrid electric vehicle (PHEV),1350–1600 cc,km,CH4,0.000363752
943,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electricity: diesel - Plug-in hybrid electric vehicle (PHEV),1350–1600 cc,km,N2O,1.31e-05
944,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electricity: diesel - Plug-in hybrid electric vehicle (PHEV),1600–2000 cc,km,CO2e,0.010425796
945,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electricity: diesel - Plug-in hybrid electric vehicle (PHEV),1600–2000 cc,km,CO2,0.01001293
946,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electricity: diesel - Plug-in hybrid electric vehicle (PHEV),1600–2000 cc,km,CH4,0.00039856
947,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electricity: diesel - Plug-in hybrid electric vehicle (PHEV),1600–2000 cc,km,N2O,1.43e-05
948,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electricity: diesel - Plug-in hybrid electric vehicle (PHEV),2000–3000 cc,km,CO2e,0.011800487
949,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electricity: diesel - Plug-in hybrid electric vehicle (PHEV),2000–3000 cc,km,CO2,0.011333182
950,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electricity: diesel - Plug-in hybrid electric vehicle (PHEV),2000–3000 cc,km,CH4,0.000451112
951,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electricity: diesel - Plug-in hybrid electric vehicle (PHEV),2000–3000 cc,km,N2O,1.62e-05
952,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electricity: diesel - Plug-in hybrid electric vehicle (PHEV),>3000 cc,km,CO2e,0.013956896
953,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electricity: diesel - Plug-in hybrid electric vehicle (PHEV),>3000 cc,km,CO2,0.013404196
954,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electricity: diesel - Plug-in hybrid electric vehicle (PHEV),>3000 cc,km,CH4,0.000533548
955,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electricity: diesel - Plug-in hybrid electric vehicle (PHEV),>3000 cc,km,N2O,1.92e-05
956,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electric vehicle, <1350 cc,km,CO2e,0.019055694
957,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electric vehicle, <1350 cc,km,CO2,0.01830108
958,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electric vehicle, <1350 cc,km,CH4,0.000728466
959,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electric vehicle, <1350 cc,km,N2O,2.61e-05
960,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electric vehicle,1350–1600 cc,km,CO2e,0.019721619
961,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electric vehicle,1350–1600 cc,km,CO2,0.018940634
962,3,Travel,Light Passenger Vehicle,Post 2015 Fleet,Electric vehicle,1350–1600 cc,km,CH4,0.000753923
